pseudoprofile_id,role,var_id,source_variable_id,label,ontology_path,domain,priority,polarity,measurement_mode,measurement_channel,assessment_type,measurement_item_or_signal,measurement_scale_or_unit,sampling_per_day,recall_window,expected_variability
pseudoprofile_FTC_ID035,criterion,C03,custom,Compulsive online health-checking (duration),,,MED,higher_is_worse,EMA_self_report,smartphone app,momentary,"Since the last prompt, please rate how much time you spent searching health information on a 1–9 scale (1 = very little, 9 = several hours).",1-9 (Likert),6,since_last_prompt,high
pseudoprofile_FTC_ID035,criterion,C04,custom,Failure to inhibit checking despite recognizing irrationality,,,MED,higher_is_worse,EMA_self_report,smartphone app,momentary,"Since the last prompt, rate how successful you were at stopping health-checking when you knew it was irrational (1–9).",1-9 (Likert),6,since_last_prompt,high
pseudoprofile_FTC_ID035,criterion,C05,custom,Subjective sense of loss of control and distress about it,,,MED,higher_is_worse,EMA_self_report,smartphone app,momentary,"Right now, rate how out of control your health anxiety feels (1–9).",1-9 (Likert),6,since_last_prompt,high
pseudoprofile_FTC_ID035,criterion,C06,custom,Acute panic-level fear when a symptom appears,,,MED,higher_is_worse,EMA_self_report,smartphone app,momentary,"Immediately after noticing a symptom, rate your fear/panic level (1–9).",1-9 (Likert),6,immediate_reaction,high
pseudoprofile_FTC_ID035,predictor,P01,,CBT_Behavior_Change_Activation,[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation,PSYCHO,MED,,EMA_self_report,smartphone app,momentary,"Since the last prompt, rate your engagement in planned coping/behavioral activation tasks (1–9).",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID035,predictor,P02,,CBT_Exposure_and_Inhibitory_Learning,[PSYCHO] > Cognitive_Behavioral_Therapies > Exposure_and_Inhibitory_Learning,PSYCHO,MED,,EMA_self_report,smartphone app,momentary,"Since the last prompt, rate to what extent you engaged in exposure to health fears or resisted checking (1–9).",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID035,predictor,P03,,Metacognitive_Stop_Monitoring,[PSYCHO] > cognitive_and_metacognitive_interventions > metacognitive_and_attention_based_interventions,PSYCHO,MED,,EMA_self_report,smartphone app,momentary,"Since the last prompt, rate your success at stopping threat monitoring/checking (1–9).",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID035,predictor,P04,,Sleep_Routines_and_Practices,[BIO] > Sleep_Circadian_and_Restoration > Circadian_Entrainment,BIO,MED,,EMA_self_report,smartphone app,end_of_day,"How would you rate last night's sleep quality on a 1–9 scale? (1 = very poor, 9 = excellent).",1-9,1,end_of_day,high
pseudoprofile_FTC_ID035,predictor,P05,,Psychoeducation_Modules,[PSYCHO] > Foundations_and_Common_Factors > Psychoeducation_Modules,PSYCHO,MED,,EMA_self_report,smartphone app,momentary,"Since the last prompt, rate your engagement with psychoeducation content (1–9).",1-9,6,since_last_prompt,high
pseudoprofile_FTC_ID034,criterion,C01,,Chronic baseline back pain intensity/frequency,,,HIGH,unknown,EMA_self_report,smartphone EMA app,momentary,"Rate your current background back pain intensity on a 0–9 scale (0 = no pain, 9 = worst imaginable). Also estimate typical presence today (0 = none, 9 = constant presence) on the same 0–9 scale.",0-9,5,since_last_prompt,high
pseudoprofile_FTC_ID034,criterion,C02,,Pain flare-up frequency and acute intensity,,,HIGH,unknown,EMA_self_report,smartphone EMA app,momentary,"Since the last prompt, how often have you experienced a pain flare-up and how intense were those flares (0–9 scale for peak intensity)?",0-9,5,since_last_prompt,high
pseudoprofile_FTC_ID034,criterion,C03,,Future-oriented catastrophic belief (permanence),,,HIGH,higher_is_worse,EMA_self_report,smartphone EMA app,momentary,"In the moment, how strongly do you believe this pain will never end? (0 = not at all, 9 = completely).",0-9,5,since_last_prompt,high
pseudoprofile_FTC_ID034,criterion,C04,,Low mood / feeling very down during flares,,,HIGH,higher_is_worse,EMA_self_report,smartphone EMA app,momentary,"During pain flare-ups, rate the intensity of low mood (0–9).",0-9,5,since_last_prompt,high
pseudoprofile_FTC_ID034,criterion,C05,,Irritability linked to pain flare-ups,,,MED,higher_is_worse,EMA_self_report,smartphone EMA app,momentary,"Since the last prompt, rate how irritable or short-tempered you felt when pain increased (0–9).",0-9,5,since_last_prompt,high
pseudoprofile_FTC_ID034,criterion,C06,,Reduced optimism / diminished hope about future,,,HIGH,higher_is_better,EMA_self_report,smartphone EMA app,momentary,Rate your overall optimism about your ability to improve or enjoy daily life in the near future (0–9).,0-9,5,since_last_prompt,high
pseudoprofile_FTC_ID034,criterion,C07,,Perceived control / coping self-efficacy for managing pain,,,HIGH,higher_is_better,EMA_self_report,smartphone EMA app,momentary,"Right now, rate your perceived ability to influence or cope with your pain (self-efficacy) on a 0–9 scale.",0-9,5,since_last_prompt,high
pseudoprofile_FTC_ID034,predictor,P01,,S01: Cognitive Reappraisal and Behavioral Experiments for Pain Catastrophizing,[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation,PSYCHO,HIGH,,EMA_self_report,smartphone EMA app,momentary,"Since the last prompt, to what extent did you use cognitive reappraisal or behavioral experiments to challenge pain catastrophizing? (1-9)",1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID034,predictor,P02,,S02: Pain Coping Self-Efficacy Skill-Building,[PSYCHO] > Change_Process_and_Therapeutic_Phases > Protection_Motivation_Theory_Solutions,PSYCHO,MED,,EMA_self_report,smartphone EMA app,momentary,"Since the last prompt, how confident are you in coping with your pain in the next few hours? (1-9)",1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID034,predictor,P03,,S03: Graded Exercise and Activity Pacing with Pain Flare Monitoring,[BIO] > Movement_and_Bodywork > Aerobic_Movement_Modalities,BIO,MED,,EMA_self_report,smartphone EMA app,momentary,"Since the last prompt, to what extent did you pace activities and engage in graded exercise (1-9)?",1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID034,predictor,P04,,S04: Sleep Hygiene and Circadian Regulation Plan,[BIO] > Sleep_Circadian_and_Restoration > Circadian_Entrainment,BIO,MED,,EMA_self_report,smartphone EMA app,momentary,"Since the last prompt, rate your sleep quality last night (1-9).",1-9,5,past_night,high
pseudoprofile_FTC_ID034,predictor,P05,,S05: Social Support Enhancement and Social Prescribing,[SOCIAL] > Social_Support_and_Belonging > Network_Building_And_Maintenance,SOCIAL,MED,,EMA_self_report,smartphone EMA app,momentary,"Since the last prompt, to what extent did you engage with social support (1-9)?",1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID034,predictor,P06,,S06: Mindfulness-Based Pain Modulation (MBPM),[PSYCHO] > Third_Wave_and_Contextual_Therapies > Mindfulness_Based_Interventions,PSYCHO,MED,,EMA_self_report,smartphone EMA app,momentary,"Since the last prompt, rate your engagement with mindfulness/attention to pain (1-9).",1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID034,predictor,P07,,S07: Meaning/Value-Driven Goal Setting and Hope Enhancement,[PSYCHO] > Positive_Psychology_and_Wellbeing > Meaning_Purpose_and_Future_Orientation,PSYCHO,MED,,EMA_self_report,smartphone EMA app,momentary,"Since the last prompt, rate how connected you feel to a meaningful goal or value today (1-9).",1-9,5,since_last_prompt,high
pseudoprofile_FTC_ID027,criterion,C01,custom,Low task-directed motivation,,,HIGH,higher_is_better,EMA_self_report,Smartphone EMA app,momentary,How motivated are you to start a typical routine task right now?,"1-9 (1 = not at all motivated, 9 = highly motivated)",14,since_last_prompt,high
pseudoprofile_FTC_ID027,criterion,C02,custom,Elevated anticipatory anxiety,,,HIGH,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"Right before starting a task, how anxious do you feel?","1-9 (1 = not anxious, 9 = extremely anxious)",14,since_last_prompt,high
pseudoprofile_FTC_ID027,criterion,C03,custom,Difficulty initiating tasks (action initiation deficit),,,HIGH,higher_is_better,EMA_self_report,Smartphone EMA app,momentary,"Right now, how easy is it for you to start a simple task (e.g., make a phone call, write an email)?","1-9 (1 = very hard, 9 = very easy)",14,since_last_prompt,high
pseudoprofile_FTC_ID027,criterion,C04,custom,Perseverative feedback loop between anxiety and inaction,,,MED,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"Are you caught in a loop where worry about starting tasks makes you avoid them, which in turn increases worry?","1-9 (1 = never, 9 = always)",14,since_last_prompt,high
pseudoprofile_FTC_ID027,criterion,C05,custom,Behavioral avoidance/inactivity,,,MED,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"Right now, to what extent are you avoiding tasks and staying inactive?","1-9 (1 = not at all, 9 = entirely)",14,since_last_prompt,high
pseudoprofile_FTC_ID027,criterion,C06,custom,Negative emotional state (feeling awful),,,MED,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"Right now, how negative or distressed do you feel?","1-9 (1 = not at all, 9 = extremely)",14,since_last_prompt,high
pseudoprofile_FTC_ID027,criterion,C07,custom,Self-critical interpretation of the situation,,,MED,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,Are you being harsh or sarcastic about your own response to the situation?,"1-9 (1 = not at all, 9 = very harsh)",14,since_last_prompt,medium
pseudoprofile_FTC_ID027,predictor,P01,,Behavioral Activation (structured scheduling + micro-goals),[PSYCHO] / Behavior_Change_and_Activation,PSYCHO,HIGH,,EMA_self_report,Smartphone EMA app,momentary,"Have you scheduled a specific small task for today? If yes, how many micro-goals did you set/achieve?","0-9 (0 = none scheduled/achieved, 9 = many goals)",14,since_last_prompt,high
pseudoprofile_FTC_ID027,predictor,P02,,Task initiation cues (start rituals),[PSYCHO] / Behavioral_Change_and_Activation / Planning_and_Grading / Activation_design,PSYCHO,HIGH,,EMA_self_report,Smartphone EMA app,momentary,Have you used a start cue or ritual before beginning a task today?,0-9,14,since_last_prompt,high
pseudoprofile_FTC_ID027,predictor,P03,,"Self-monitoring, feedback loop (progress monitoring)",[PSYCHO] / Cognitive_Behavioral_Therapies / Behavior_Change_and_Activation / Monitoring,PSYCHO,MED,,EMA_self_report,Smartphone EMA app,momentary,Have you checked your action plan and tracked progress today?,0-9,14,since_last_prompt,high
pseudoprofile_FTC_ID027,predictor,P04,,Implementation intentions/self-management priming,[PSYCHO] / Change_Process_and_Therapeutic_Phases / Behavioral_Integration / Implementation_Intention,PSYCHO,MED,,EMA_self_report,Smartphone EMA app,momentary,Did you set an if-then plan for starting a task today?,0-9,14,since_last_prompt,high
pseudoprofile_FTC_ID027,predictor,P05,,Sleep circadian entrainment (circadian alignment),[BIO] / Sleep_Circadian_and_Restoration / Circadian_Entrainment,BIO,MED,,passive_phone_sensor,Smartphone + wearable signals,passive_continuous,N/A,N/A,1,continuous,high
pseudoprofile_FTC_ID027,predictor,P06,,Brief daily movement (neurochemical activation),[BIO] / Movement_Physical_Function_and_Somatic_Care / Aerobic_and_Cardiorespiratory_Movement,BIO,MED,,EMA_self_report,Smartphone EMA app,momentary,"Have you completed a brief movement session today? (0 = no, 9 = completed with high intensity)",0-9,14,since_last_prompt,high
pseudoprofile_FTC_ID010,criterion,C01,custom,Burst of project initiation,,,HIGH,higher_is_worse,EMA_self_report,smartphone EMA app,end_of_day,"How many new projects or tasks did you initiate today? (Rate on a 1–9 Likert scale; 1 = none today, 9 = many)",1-9 Likert,1,past 24 hours,high
pseudoprofile_FTC_ID010,criterion,C02,custom,Marked increase in talkativeness,,,MED,higher_is_worse,EMA_self_report,smartphone EMA app,momentary,"Right now, how talkative are you compared with your baseline? (1–9 scale, higher = more talkative)",1-9 Likert,3,since last_prompt,high
pseudoprofile_FTC_ID010,criterion,C03,custom,Impulsive/unsafe spending,,,MED,higher_is_worse,EMA_self_report,smartphone EMA app,end_of_day,"Did you spend beyond your planned budget today? (1–9 scale; 1 = none beyond plan, 9 = substantial overspending)",1-9 Likert,1,past 24 hours,high
pseudoprofile_FTC_ID010,criterion,C04,custom,Rapid alternation of high and low energy/mood,,,HIGH,higher_is_worse,EMA_self_report,smartphone EMA app,end_of_day,"Over the past 24 hours, how would you describe the pattern of energy/mood (e.g., active then exhausted) on days with highs and crashes? (1–9 scale)",1-9 Likert,1,past 24 hours,high
pseudoprofile_FTC_ID010,criterion,C05,custom,Low-energy crash with social withdrawal,,,HIGH,higher_is_worse,EMA_self_report,smartphone EMA app,end_of_day,"Today, how much did you withdraw socially or fail to engage (text replies, messages) compared with your usual level? (1–9 scale)",1-9 Likert,1,past 24 hours,high
pseudoprofile_FTC_ID010,criterion,C06,custom,Exhaustion and disruption of routines,,,MED,higher_is_worse,EMA_self_report,smartphone EMA app,end_of_day,"Today, how exhausted were you and how disrupted were your routines due to highs/crashes? (1–9 scale)",1-9 Likert,1,past 24 hours,high
pseudoprofile_FTC_ID010,criterion,C07,custom,High initiation with likely poor follow-through,,,MED,higher_is_worse,EMA_self_report,smartphone EMA app,end_of_day,"Today, did you initiate many tasks that you later did not sustain or complete? (1–9 scale)",1-9 Likert,1,past 24 hours,high
pseudoprofile_FTC_ID010,predictor,P01,,Sleep regularization / circadian alignment,[BIO] > Sleep_and_Circadian > Circadian_Entrainment,BIO,HIGH,,EMA_self_report,smartphone EMA app,momentary,"Today, how regular were your bed and wake times (1–9 scale) relative to your usual schedule?",1-9 Likert,3,past 24 hours,high
pseudoprofile_FTC_ID010,predictor,P02,,Activation management / time-blocked initiation,[PSYCHO] > Behavioral_Activation_and_Routine_Structuring > Activation_Management,PSYCHO,MED,,EMA_self_report,smartphone EMA app,momentary,"Right now, are you actively restricting new task starts today (1–9 scale)?",1-9 Likert,3,since last_prompt,high
pseudoprofile_FTC_ID010,predictor,P03,,Spending precommitment / budget discipline,[PSYCHO] > Behavioral_Economics_and_Impulse_Control > Spending_Control,PSYCHO,MED,,EMA_self_report,smartphone EMA app,momentary,"Today, did you adhere to a pre-set spending plan (1–9 scale)?",1-9 Likert,3,since last_prompt,high
pseudoprofile_FTC_ID010,predictor,P04,,Social boundaries & communication boundaries,[SOCIAL] > Boundary_Setting_and_Communication_Skills,SOCIAL,MED,,EMA_self_report,smartphone EMA app,momentary,"Today, did you set any social communication boundaries (e.g., limits on texting or calls)?",1-9 Likert,3,since last_prompt,high
pseudoprofile_FTC_ID010,predictor,P05,,Routine anchoring and energy restoration,[PSYCHO] > Habit_Formation_and_Systems_Solutions > Routine_Anchoring,PSYCHO,MED,,EMA_self_report,smartphone EMA app,momentary,"Today, how anchored were your morning/evening routines and energy restoration efforts (1–9 scale)?",1-9 Likert,3,since last_prompt,high
pseudoprofile_FTC_ID010,predictor,P06,,Implementation intentions and progress monitoring,[PSYCHO] > Cognitive_Behavioral_Therapies > Behavior_Change_and_Activation,PSYCHO,HIGH,,EMA_self_report,smartphone EMA app,momentary,"Today, to what extent did you use implementation intentions (if-then plans) for tasks? (1–9 scale)",1-9 Likert,3,since last_prompt,high
pseudoprofile_FTC_ID010,predictor,P07,,External accountability / social support,[SOCIAL] > Interpersonal_Therapeutic_Solutions > Accountability_and_Support_Structures,SOCIAL,MED,,EMA_self_report,smartphone EMA app,momentary,"Today, did you have an accountability check-in or share progress with someone? (1–9 scale)",1-9 Likert,3,since last_prompt,high
pseudoprofile_FTC_ID029,criterion,C01,,Guilt when resting,,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"Right now, are you experiencing guilt or self-blame when you try to rest or engage in non-task activity?",0-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID029,criterion,C02,,Belief that non-productivity equals wasting time,,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"Right now, do you believe that time not spent on productive tasks is wasted or a negative use of time?",0-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID029,criterion,C03,,Sense of falling behind/time scarcity,,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"Right now, do you feel behind schedule or that you are losing progress toward your goals due to time not spent productively?",0-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID029,criterion,C04,,Intrusive self-critical thoughts during leisure,,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"Right now, are you experiencing intrusive self-criticism during leisure time?",0-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID029,criterion,C05,,Urge/drive to act rather than rest,,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"Right now, do you feel a strong urge to engage in productive actions rather than rest?",0-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID029,criterion,C06,,Difficulty engaging in restorative activities,,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"Right now, are you having difficulty engaging in restorative activities?",0-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID029,predictor,P01,,Structured Rest Blocks with Restorative Cueing,[PSYCHO] / brief_and_motivational_approaches / coaching_and_behavior_change_support / *time_and_energy_prioritization,PSYCHO,HIGH,,EMA_self_report,Smartphone EMA app,momentary,Today I completed a planned rest block; to what extent did you engage in that rest block (0-9)?,0-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID029,predictor,P02,,Self-Compassion and Mindfulness for Leisure,[PSYCHO] / third_wave_and_contextual_therapies / mindfulness_based_interventions / mbct_mbsr_core_practices / *relating_differently_to_thoughts_practice,PSYCHO,HIGH,,EMA_self_report,Smartphone EMA app,momentary,"During the last leisure period, rate your level of self-compassion toward yourself (0-9).",0-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID029,predictor,P03,,Urge/Delay Tolerance Training,[PSYCHO] / cognitive_behavioral_therapies / exposure_and_inhibitory_learning / response_prevention_and_urge_work / urge_tolerance_and_surfing / *compassionate_self_talk_during_urge,PSYCHO,HIGH,,EMA_self_report,Smartphone EMA app,momentary,"Right now, rate your urge to engage in productive action and your ability to delay acting (0-9).",0-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID029,predictor,P04,,Sleep Hygiene & Circadian Regulation,[BIO] / Sleep_Circadian_and_Restoration / Sleep_Routines_and_Practices,BIO,HIGH,,EMA_self_report,Smartphone EMA app,momentary,"Right now, rate your last night\'s sleep quality on a 0-9 scale and rate how consistent your bedtime was tonight on a 0-9 scale.",0-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID029,predictor,P05,,Time-Blocking for Valued Actions,[PSYCHO] / change_process_and_therapeutic_phases / behavioral_integration / time_blocking_for_valued_actions,PSYCHO,HIGH,,EMA_self_report,Smartphone EMA app,momentary,"Today, how well did you implement time-blocking for valued actions? (0-9)",0-9 Likert,6,since_last_prompt,high
pseudoprofile_FTC_ID021,criterion,C01,custom,Early-morning awakening (sleep maintenance),,,HIGH,higher_is_worse,EMA_self_report,Smartphone EMA app,end_of_day,"On the last night, how much did you wake around 04:30 and have trouble maintaining sleep? Rate from 1 (not at all) to 9 (severe) on your usual night.",1-9,1,past_night,high
pseudoprofile_FTC_ID021,criterion,C02,custom,Sleep onset ability,,,MED,higher_is_better,EMA_self_report,Smartphone EMA app,end_of_day,Did you fall asleep at your intended bedtime with minimal difficulty yesterday? Rate 1-9 on how easily you initiated sleep.,1-9,1,past_night,high
pseudoprofile_FTC_ID021,criterion,C03,custom,Immediate cognitive/physiological arousal on awakening,,,HIGH,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"Upon waking around 04:30 today, rate your mental activation right after waking (0-9).",0-9,4,since_last_prompt,high
pseudoprofile_FTC_ID021,criterion,C04,custom,In-bed/device-mediated engagement during attempted rest,,,MED,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"During the attempted rest after awakening, how much did you engage with a device/content (doomscroll) instead of passive rest? Rate 1-9.",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID021,criterion,C05,custom,Exposure to distressing/ruminative content,,,MED,higher_is_worse,EMA_self_report,Smartphone EMA app,momentary,"During early-morning awakenings, rate the extent of doomscrolling-related distress or rumination (1-9).",1-9,4,since_last_prompt,high
pseudoprofile_FTC_ID021,criterion,C06,custom,Daytime functional impairment by midday,,,HIGH,higher_is_worse,EMA_self_report,Smartphone EMA app,end_of_day,"By lunchtime today, rate your daytime functioning compared to a typical day (1-9).",1-9,1,today,high
pseudoprofile_FTC_ID021,predictor,P01,,Morning light exposure (circadian entrainment),[BIO] Sleep_and_Circadian > Circadian_Entrainment,BIO,HIGH,,passive_phone_sensor,Phone ambient light sensor,passive_daily_aggregate,Ambient light exposure in the 60 minutes after waking (lux),lux,1,past_24_hours,high
pseudoprofile_FTC_ID021,predictor,P02,,Evening screen exposure before bed,[PSYCHO] Sleep-related cognitive-behavioral interventions > conditioning_and_associations,PSYCHO,MED,,EMA_self_report,Smartphone EMA app,momentary,"In the two hours before your planned bedtime, how stimulating was your screen use? Rate 1 (not stimulating) to 9 (highly stimulating).",1-9,4,past_2_hours,high
pseudoprofile_FTC_ID021,predictor,P03,,Pre-sleep cognitive load and rumination,[PSYCHO] Sleep-related cognitive-behavioral interventions > cognitive_work,PSYCHO,MED,,EMA_self_report,Smartphone EMA app,momentary,"In the last hour before bed, rate your cognitive load and rumination about worries on a 1-9 scale.",1-9,4,past_1_hour,high
pseudoprofile_FTC_ID021,predictor,P04,,Sleep routine adherence (stimulus-control bed setup),[PSYCHO] Change_process_and_therapeutic_phases > behavioral_integration,PSYCHO,MED,,EMA_self_report,Smartphone EMA app,momentary,How closely did you follow your planned pre-sleep routine tonight? Rate 1-9.,1-9,4,past_night,high
pseudoprofile_FTC_ID021,predictor,P05,,Bedroom sleep environment quality,[BIO] Sleep_and_Circadian > Sleep_Environment,BIO,MED,,EMA_self_report,Smartphone EMA app,momentary,"Rate current sleep environment quality tonight (darkness, quiet, temperature) on a 1-9 scale.",1-9,4,past_night,high
pseudoprofile_FTC_ID021,predictor,P06,,Midday energy / daytime functioning cue,[BIO] Sleep_and_Circadian > Sleep_Routines_and_Practices,BIO,MED,,EMA_self_report,Smartphone EMA app,momentary,Rate your energy level at lunchtime today on a 1-9 scale.,1-9,4,today,high
pseudoprofile_FTC_ID043,criterion,C01,custom,High frequency of spontaneous thoughts (racing thoughts),,,HIGH,unknown,EMA_self_report,Smartphone EMA app,momentary,"Right now, rate how many distinct thoughts you are experiencing in the last minute on a scale from 1 (very few) to 9 (very many).",9-point Likert (1-9),4,since last prompt,high
pseudoprofile_FTC_ID043,criterion,C02,custom,Reduced sustained attention on a single activity,,,MED,unknown,EMA_self_report,Smartphone EMA app,momentary,"Right now, rate your ability to sustain attention on one ongoing task (e.g., watching a show) on a 1–9 scale (1 = very poor, 9 = excellent).",9-point Likert (1-9),4,since last prompt,high
pseudoprofile_FTC_ID043,criterion,C03,custom,High frequency of task-unrelated thoughts during passive tasks,,,MED,unknown,EMA_self_report,Smartphone EMA app,momentary,"Right now, rate the proportion of time during a low-demand/passive task that thoughts unrelated to the activity occupy (1 = none, 9 = all).",9-point Likert (1-9),4,since last prompt,high
pseudoprofile_FTC_ID043,criterion,C04,custom,Perceived inability to volitionally quiet thoughts,,,MED,unknown,EMA_self_report,Smartphone EMA app,momentary,"Right now, rate how easily you can quiet or stop the flow of thoughts (1 = very difficult, 9 = very easy).",9-point Likert (1-9),4,since last prompt,high
pseudoprofile_FTC_ID043,criterion,C05,custom,Subjective internal mental 'noise' or buzzing,,,MED,unknown,EMA_self_report,Smartphone EMA app,momentary,"Right now, rate the felt mental 'buzzing' or noise that interferes with thought clarity (1 = none, 9 = extreme).",9-point Likert (1-9),4,since last prompt,high
pseudoprofile_FTC_ID043,criterion,C06,custom,Negative impact on enjoyment/engagement due to mental chatter,,,MED,unknown,EMA_self_report,Smartphone EMA app,momentary,"Right now, rate how engaged you are with your current activity (e.g., watching a show) on a 1–9 scale (1 = not engaged at all, 9 = fully engaged).",9-point Likert (1-9),4,since last prompt,high
pseudoprofile_FTC_ID043,predictor,P01,,Attention_Systems_Training (BIO),[BIO] > Attention_Systems_Training,BIO,MED,,EMA_self_report,Smartphone app,momentary,"In the last 6 hours, rate your engagement with attention training exercises on a 1–9 scale.",9-point Likert (1-9),4,past 6 hours,high
pseudoprofile_FTC_ID043,predictor,P02,,Mindfulness_Based_Interventions (PSYCHO),[PSYCHO] > Mindfulness_Based_Interventions,PSYCHO,MED,,EMA_self_report,Smartphone app,momentary,"In the last 6 hours, rate your mindfulness practice engagement on a 1–9 scale.",9-point Likert (1-9),4,past 6 hours,high
pseudoprofile_FTC_ID043,predictor,P03,,Sleep_Routines_and_Practices (BIO),[BIO] > Sleep_and_Circadian > Sleep_Routines_and_Practices,BIO,MED,,passive_phone_sensor,Smartphone/Health app,passive_daily_aggregate,Total nightly sleep duration (hours) from last night.,hours,1,last night,high
pseudoprofile_FTC_ID043,predictor,P04,,Behavioral_Activation_and_CBT_Skills (PSYCHO),[PSYCHO] > Cognitive_Behavioral_Therapies > Behavioral_Activation_and_CBT_Skills,PSYCHO,MED,,EMA_self_report,Smartphone app,momentary,"In the last 6 hours, rate your engagement with activation/cognitive-behavioral tasks on a 1–9 scale.",9-point Likert (1-9),4,past 6 hours,high
pseudoprofile_FTC_ID043,predictor,P05,,Aerobic_Cardiorespiratory_Exercise (BIO),[BIO] > Movement_and_Bodywork > Aerobic_Movement_Modalities,BIO,MED,,passive_phone_sensor,Wearable/Health app,passive_continuous,Daily minutes of moderate-to-vigorous physical activity (MVPA) detected by wearable.,minutes per day,1,past 24 hours,high
pseudoprofile_FTC_ID043,predictor,P06,,Structured_Social_Support_and_Belonging (SOCIAL),[SOCIAL] > Social_Support_and_Belonging,SOCIAL,MED,,EMA_self_report,Smartphone app,momentary,"In the last 6 hours, rate perceived social support and sense of belonging on a 1–9 scale.",9-point Likert (1-9),4,past 6 hours,high
pseudoprofile_FTC_ID020,criterion,C01,custom,Perceived lack of practical life knowledge,,,HIGH,higher_is_worse,EMA_self_report,smartphone EMA app,momentary,"Right now, to what extent do you feel you lack clear procedural knowledge or 'how-to' guidance for managing everyday responsibilities and routines? (1 = no lack, 9 = a lot of lack)",1-9 Likert,4,since_last_prompt,high
pseudoprofile_FTC_ID020,criterion,C02,custom,Financial-management backlog,,,HIGH,higher_is_worse,EMA_self_report,smartphone EMA app,momentary,"Right now, to what extent do you feel you have a backlog in money management tasks (bills, budgeting, saving)? (1 = no backlog, 9 = large backlog)",1-9 Likert,4,since_last_prompt,high
pseudoprofile_FTC_ID020,criterion,C03,custom,Household task completion backlog,,,HIGH,higher_is_worse,EMA_self_report,smartphone EMA app,momentary,"Right now, to what extent do you feel you are behind on household chores and maintenance tasks? (1 = no backlog, 9 = large backlog)",1-9 Likert,4,since_last_prompt,high
pseudoprofile_FTC_ID020,criterion,C04,custom,Social-maintenance deficit,,,HIGH,higher_is_worse,EMA_self_report,smartphone EMA app,momentary,"Right now, to what extent do you feel you are behind on maintaining friendships or social commitments? (1 = not behind, 9 = very behind)",1-9 Likert,4,since_last_prompt,high
pseudoprofile_FTC_ID020,criterion,C05,custom,Health self-management gap,,,HIGH,higher_is_worse,EMA_self_report,smartphone EMA app,momentary,"Right now, to what extent are you behind on health-related behaviors or care (appointments, exercise, medications, preventive care)? (1 = not behind, 9 = very behind)",1-9 Likert,4,since_last_prompt,high
pseudoprofile_FTC_ID020,criterion,C06,custom,Time-management and organizational skills deficit,,,HIGH,higher_is_worse,EMA_self_report,smartphone EMA app,momentary,"Right now, to what extent do you feel you have deficits in time-management, planning, prioritization, or organization? (1 = no deficit, 9 = severe deficit)",1-9 Likert,4,since_last_prompt,high
pseudoprofile_FTC_ID020,criterion,C07,custom,Negative self-evaluation / shame about life progress,,,HIGH,higher_is_worse,EMA_self_report,smartphone EMA app,momentary,"Right now, to what extent do you feel negative about your life progress or experience shame related to normal life expectations? (1 = none, 9 = a lot)",1-9 Likert,4,since_last_prompt,high
pseudoprofile_FTC_ID020,criterion,C08,custom,Preserved basic functional capacity,,,MED,higher_is_better,EMA_self_report,smartphone EMA app,momentary,"Right now, how well are you able to carry out essential daily tasks (e.g., self-care, chores) given how you feel today? (1 = not well at all, 9 = very well)",1-9 Likert,4,since_last_prompt,high
